time_window,CRUSHED-ORE_Particle_size_-0.038mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.038mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.074mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.150mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.250mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.300mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.500mm,CYCLONEOVERFLOW-COMP_Particle_size_-0.038mm,FLOATATION_CONC-2_CaO,FLOATATION_CONC-2_MgO,FLOATATION_CONC-2_P2O5,FLOATATION_CONC-2_SiO2,FLOTATION_FEED_Particle_size_-0.038mm,PHOS_ACID_BENE_P2O5,PHOS_ACID_BENE_Specific_Gravity,R04_WATER_BENEPLANT_Calcium_Hardness_as_CaCO3,T25_WATER_BENEPLANT_COD,T25_WATER_BENEPLANT_Calcium_Hardness_as_CaCO3,T25_WATER_BENEPLANT_Total_hardness_as_CaCO3,T25_WATER_BENEPLANT_Turbidity,T25_WATER_TAILINGDAM_COD,T25_WATER_TAILINGDAM_Calcium_Hardness_as_CaCO3,T25_WATER_TAILINGDAM_pH,BELTFILTER-CONC_CaO,BELTFILTER-CONC_MgO,BELTFILTER-CONC_Moisture,BELTFILTER-CONC_P2O5,BELTFILTER-CONC_R2O3,BELTFILTER-CONC_SiO2,BELTFILTER-CONC_wt_%_+250_µm,CRUSHED-ORE_CaO,CRUSHED-ORE_MgO,CRUSHED-ORE_Moisture,CRUSHED-ORE_P2O5,CRUSHED-ORE_Paricle_size_+1.00mm,CRUSHED-ORE_Particle_size_+0.038mm,CRUSHED-ORE_Particle_size_+12.5mm,CRUSHED-ORE_Particle_size_+16.0mm,CRUSHED-ORE_Particle_size_+3.35mm,CRUSHED-ORE_Particle_size_+6.3mm,CRUSHED-ORE_Particle_size_+9.0mm,CRUSHED-ORE_R2O3,CRUSHED-ORE_SiO2,FLOATATION-TAIL-PRD_CaO,FLOATATION-TAIL-PRD_MgO,FLOATATION-TAIL-PRD_P2O5,FLOATATION-TAIL-PRD_SiO2,FLOATATION_CONC_CaO,FLOATATION_CONC_MgO,FLOATATION_CONC_P2O5,FLOATATION_CONC_SiO2,FLOTATION_FEED_CaO,FLOTATION_FEED_MgO,FLOTATION_FEED_P2O5,FLOTATION_FEED_Particle_size_+0.038mm,FLOTATION_FEED_Particle_size_+0.250mm,FLOTATION_FEED_SiO2,MILL-FEED_CaO,MILL-FEED_Chloride_as_Cl,MILL-FEED_MgO,MILL-FEED_Moisture,MILL-FEED_P2O5,MILL-FEED_Paricle_size_+1.00mm,MILL-FEED_Particle_size_+0.038mm,MILL-FEED_Particle_size_+12.5mm,MILL-FEED_Particle_size_+16.0mm,MILL-FEED_Particle_size_+3.35mm,MILL-FEED_Particle_size_+6.3mm,MILL-FEED_Particle_size_+9.0mm,MILL-FEED_Particle_size_-0.038mm,MILL-FEED_R2O3,MILL-FEED_SiO2,HARDNESSS_DIFFERENTIAL,WORK_INDEX
2018-09-18 09:00:00,,,,,,,,,51.0,0.52,32.3,1.53,7.1,,,360.0,,,,,200.0,970.0,7.21,50.35,0.68,16.05666666666667,29.19,0.30000000000000004,1.8733333333333333,25.8,,,,,,,,,,,,,,44.63,0.79,8.64,0.88,,,,,49.55,0.63,20.36,75.4,17.5,1.2975,47.67,,0.98,7.23,19.93,11.562171099999999,22.14704556,8.750563825,14.7947677,10.61494512,9.923319802,12.56953842,9.637648474,0.78,1.66,0.3,3.66
2018-09-18 12:00:00,,,,,,,,,,,,,,50.92,1.5859999999999999,,,,,,,,,50.379999999999995,0.6,16.01,29.26,0.29666666666666663,1.82,25.28333333333333,47.53,0.98,6.65,19.8,13.48864817,30.62768957,8.636296186000001,9.244695059,10.62472177,7.434337439,8.844042143,0.99,1.85,45.06,1.48,9.5,0.98,,,,,48.03,0.74,21.74,,,1.43,46.6,,1.37,5.94,20.0,14.03946473,25.58403266,4.1959628030000005,20.79836698,8.641415287000001,6.826944885,7.598094806000001,12.31571785,0.58,1.91,0.3,3.66
2018-09-18 15:00:00,,11.7,18.8,23.1,3.3,5.9,0.4,36.8,,,,,7.1,,,,,,,,,,,50.5,0.6066666666666666,14.969999999999999,30.453333333333333,0.2866666666666667,1.82,22.913333333333338,,,,,,,,,,,,,,44.73,1.75,9.0,0.96,,,,,49.305,0.7849999999999999,21.395,76.594,16.257,1.3250000000000002,49.49,,1.08,6.57,20.1,13.19406267,28.33974711,7.036833425,8.672347444,11.84716877,8.658603628,10.252886199999999,11.99835074,0.61,2.31,0.3,3.66
2018-09-18 18:00:00,,,,,,,,,50.33,0.84,30.7,1.57,,,,460.0,,,,,,1020.0,,50.27,0.7999999999999999,15.836666666666666,28.433333333333334,0.29666666666666663,1.8066666666666666,26.663333333333338,47.23,1.2,6.94,19.6,18.56634016,38.82457703,3.3541110119999997,2.67141585,11.01216978,5.268625705,6.040368062000001,0.83,2.09,44.03,2.66,9.1,0.98,50.33,0.92,30.1,1.44,49.21,1.71,19.3,,,1.26,46.99,390.0,2.33,6.84,19.4,14.54261142,33.07271306,5.212405525,15.32447224,7.9228563979999995,5.212405525,4.665102945,14.04743289,0.67,1.32,0.3,3.66
2018-09-18 21:00:00,,,,,,,,,,,,,8.7,,,,,,,,,,,50.02,0.9199999999999999,16.290000000000003,28.866666666666664,0.2866666666666667,1.9699999999999998,26.983333333333334,,,,,,,,,,,,,,44.69,1.56,8.6,1.03,,,,,48.46,0.9299999999999999,21.6,74.6,16.7,1.3050000000000002,48.18,,1.04,7.07,20.7,15.22550544,33.51477449,5.023328149,12.51944012,8.506998445,5.894245722999999,6.205287714,13.11041991,0.74,1.35,0.3,3.66
2018-09-19 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.56,0.7033333333333335,16.306666666666665,30.436666666666667,0.2833333333333333,1.7699999999999998,27.753333333333334,48.64,0.61,7.07,21.4,14.24917793,28.078187800000002,6.320789185,17.92108148,8.622579467000001,6.86883449,7.435147972,0.42,1.25,44.8,1.56,9.2,0.92,,,,,48.66,0.68,21.96,,,1.17,47.63,,0.91,7.57,20.2,14.66852934,30.73406147,5.892811786,11.70942342,9.842519685,8.128016256,6.197612395,12.82702565,0.76,1.66,0.3,3.66
2018-09-19 03:00:00,,,,,,,,,,,,,8.4,,,,,,,,,,,50.73333333333333,0.6633333333333334,17.33,29.799999999999997,0.29000000000000004,1.6966666666666665,27.71666666666667,,,,,,,,,,,,,,44.84,1.86,10.01,1.1,,,,,48.035,1.15,20.4,71.1,20.5,1.38,47.87,,1.15,6.77,20.25,17.908835600000003,27.86779002,5.530352128,9.742925038,10.75826312,9.440483906,7.841866494,10.90948369,0.83,1.42,0.3,3.66
2018-09-19 06:00:00,,,,,,,,,50.8,0.75,31.8,1.42,6.2,,,,,,,,,,,50.39333333333334,0.7133333333333334,16.076666666666668,29.683333333333337,0.30666666666666664,1.79,27.959999999999997,46.82,1.3,6.42,20.2,16.27329193,26.08695652,6.5424430639999995,17.90890269,9.50310559,6.501035197,8.405797101000001,0.55,1.61,43.94,2.42,8.1,0.96,50.21,0.84,30.3,1.32,48.45,0.65,20.9,,,1.21,46.4,408.0,1.65,7.05,19.5,14.05340293,35.21381249,6.665328247000001,10.27906043,9.696848022000001,4.456936358,4.798233286,14.83637824,0.48,1.31,0.3,3.66
2018-09-19 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.373333333333335,0.82,15.469999999999999,29.166666666666668,0.2866666666666667,1.6233333333333333,30.376666666666665,,,,,,,,,,,,,,43.51,3.52,8.4,0.92,,,,,47.59,0.9249999999999999,21.0,67.8,26.0,1.385,43.6,,5.07,6.27,16.4,20.34649476,32.21192587,2.276390008,9.145850121,8.279613215,6.3053988720000005,6.6881547139999995,14.74617244,0.44,1.26,0.3,3.66
2018-09-19 12:00:00,,,,,,,,,,,,,,51.42,1.5959999999999999,300.0,,,,,160.0,980.0,7.39,49.633333333333326,1.2566666666666666,15.043333333333331,27.099999999999998,0.2866666666666667,1.6366666666666667,23.48,47.29,1.47,5.29,15.3,14.43014706,21.02941176,9.136029412000001,18.82352941,11.36029412,10.03676471,9.705882353,0.6,2.02,43.92,2.54,7.9,0.93,,,,,46.57,2.33,18.3,,,1.17,47.07,,2.16,6.49,15.7,13.83426966,28.90917603,6.062734082,10.15917603,11.30617978,8.661048689,9.246254682,11.82116105,0.67,1.59,0.3,3.66
2018-09-19 15:00:00,,11.7,18.5,25.3,5.3,7.8,1.4,30.0,,,,,,,,,,,,,,,,50.27333333333333,0.9566666666666667,16.226666666666667,27.679999999999996,0.32,1.78,24.773333333333337,,,,,,,,,,,,,,44.46,1.86,7.6,0.89,,,,,49.0,1.045,17.52,,,1.21,49.49,,1.41,7.36,18.4,13.13475922,21.78191838,5.064952106000001,22.43800026,10.96968902,9.421335783,8.909591917,8.279753312999999,0.35,1.53,0.3,3.66
2018-09-19 18:00:00,,,,,,,,,51.14,0.79,30.3,1.23,,,,400.0,,,,,,1100.0,,50.90333333333333,0.7233333333333333,15.486666666666666,28.7,0.2933333333333333,1.68,21.603333333333335,49.18,0.94,5.93,17.2,12.09435311,20.57183703,11.49392423,27.93423874,8.734810579,5.332380272,7.962830593,0.54,1.58,44.69,1.97,8.1,0.87,51.27,0.82,30.4,1.44,49.63,1.03,18.6,,,1.2,48.08,301.0,2.16,5.86,17.6,18.21994408,36.74277726,2.283317801,3.02889096,11.02050326,6.82665424,6.314072693,15.563839699999999,0.57,1.72,0.3,3.66
2018-09-19 21:00:00,,,,,,,,,,,,,7.5,,,,,,,,,,,50.47666666666667,0.9700000000000001,16.173333333333332,27.593333333333334,0.2866666666666667,1.6166666666666665,23.336666666666662,,,,,,,,,,,,,,44.37,2.03,8.6,0.86,,,,,49.584999999999994,1.11,19.490000000000002,77.2,15.3,1.43,46.93,,1.44,6.36,16.3,10.99463967,19.64264443,7.254318046,23.871351999999998,10.10125074,8.862418106,11.28052412,7.992852889,0.59,1.95,0.3,3.66
2018-09-20 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.31999999999999,0.9733333333333335,16.366666666666667,28.886666666666667,0.27666666666666667,1.7566666666666666,27.45,49.9,0.78,6.73,19.4,15.494050699999999,23.26694258,5.651836524,17.67977237,12.68753233,9.156751164,8.652353854,0.52,1.43,45.22,0.99,9.8,0.68,,,,,50.25,1.07,20.21,,,1.36,49.97,,1.12,7.01,20.2,18.51375073,27.53657109,3.2884727910000002,7.419543592999999,13.38794617,8.78876536,8.753657109,12.31129315,0.47,1.27,0.3,3.66
2018-09-20 03:00:00,,,,,,,,,,,,,7.9,,,,,,,,,,,50.74,0.6066666666666668,16.51666666666667,30.166666666666668,0.2733333333333334,1.7733333333333334,18.776666666666667,,,,,,,,,,,,,,45.0,1.38,8.5,0.82,,,,,50.835,0.62,21.15,75.0,17.1,1.28,48.05,,0.75,6.69,19.6,11.834024900000001,15.93360996,9.128630705,8.713692946,16.33195021,16.0,15.85062241,6.20746888,0.65,2.37,0.3,3.67
2018-09-20 06:00:00,,,,,,,,,51.2,0.53,32.2,1.52,,,,,,,,,,,,50.26333333333333,0.8300000000000001,16.36666666666667,30.400000000000002,0.28,1.8366666666666667,21.506666666666664,49.21,0.96,7.13,22.0,20.61052632,31.17894737,3.031578947,12.75789474,12.04210526,6.968421052999999,4.484210526,0.7,1.29,45.01,1.37,8.1,0.83,51.02,0.72,30.9,1.38,49.6,0.71,23.3,,,1.47,48.5,266.0,1.34,6.49,20.8,14.40592393,24.62133962,7.051497812000001,7.909794682,13.78323797,9.99663413,12.43688994,9.794681925,0.73,1.39,0.3,3.67
2018-09-20 09:00:00,,,,,,,,,,,,,6.3,,,,,,,,,,,50.873333333333335,0.6766666666666666,15.586666666666668,29.333333333333332,0.29000000000000004,1.8266666666666669,21.64,,,,,,,,,,,,,,45.02,1.29,8.6,0.84,,,,,48.63,0.77,22.0,76.4,17.3,1.375,,,,,,,,,,,,,,,,0.3,3.67
2018-09-20 12:00:00,,,,,,,,,,,,,,51.68,1.6019999999999999,340.0,,,,,162.0,1000.0,7.27,50.89,0.8,14.96,29.2,0.29,1.69,25.03,47.73,1.21,5.94,21.2,20.67401167,27.71656945,3.002808382,7.582631237999999,17.26074746,9.764527976,5.3575286239999995,0.66,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,3.67
2018-09-20 15:00:00,,16.9,20.9,14.0,3.6,3.7,0.2,40.6,,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.2824,19.155,,,,,,,,,,,,,,,,,0.3,3.67
2018-09-20 18:00:00,,,,,,,,,51.51,0.49,33.6,1.14,,,,480.0,,,,,,1100.0,,51.685,0.61,15.93,33.35,0.29000000000000004,1.74,14.73,49.11,0.83,6.27,22.9,22.14823393,31.68789809,1.2449334109999999,1.6647365369999998,13.89693109,9.423856398,5.689056167,0.55,1.38,45.52,1.17,10.1,0.81,51.88,0.45,34.5,1.4,49.29,0.71,23.3,,,1.23,49.15,248.0,0.87,7.63,23.6,19.32560903,36.58645276,3.669043375,9.506833036,12.26975639,6.758764112000001,4.693998812,7.1895424839999995,0.58,1.46,0.3,3.67
2018-09-20 21:00:00,,,,,,,,,,,,,12.1,,,,,,,,,,,51.39000000000001,0.5466666666666667,16.48,31.266666666666666,0.26666666666666666,1.53,20.713333333333335,,,,,,,,,,,,,,45.43,1.23,9.9,0.8,,,,,49.505,0.55,24.1,71.8,16.1,1.24,48.52,,0.82,6.95,22.0,8.167467399,13.15030885,13.52093342,19.53328758,10.62457104,13.5895676,15.66231984,5.751544269,0.51,1.43,0.3,3.67
2018-09-21 00:00:00,,13.0,18.5,20.9,3.4,3.3,0.2,40.6,,,,,,,,,,,,,,,,51.39666666666667,0.55,16.916666666666668,31.03333333333333,0.26333333333333336,1.5033333333333332,20.103333333333335,48.44,0.78,6.62,21.9,19.8860478,26.55642023,2.987770984,4.363535297,15.661478599999999,12.21511951,9.727626459,0.53,1.99,45.23,1.28,10.5,0.78,,,,,49.4,0.48,24.0,,,1.16,49.61,,0.83,7.08,24.3,18.71584699,37.70491803,4.388661202,3.9446721310000004,12.00478142,5.6523224039999995,5.49863388,12.09016393,0.46,1.24,0.3,3.67
2018-09-21 03:00:00,,,,,,,,,,,,,7.4,,,,,,,,,,,52.01666666666667,0.5499999999999999,16.936666666666667,31.266666666666666,0.26,1.4033333333333333,18.563333333333333,,,,,,,,,,,,,,45.36,0.87,9.64,0.84,,,,,49.69,0.43,24.1,77.4,15.2,1.135,50.99,,0.78,6.78,20.8,10.40255831,19.14973664,7.919488337000001,20.76749436,11.8510158,12.37772761,11.13619263,6.395786305,0.38,1.71,0.3,3.66
2018-09-21 06:00:00,,,,,,,,,51.92,0.52,32.3,1.18,,,,,,,,,,,,51.85666666666666,0.5800000000000001,16.863333333333333,30.333333333333332,0.27,1.42,23.013088246666666,52.09,0.98,6.29,23.9,15.55293722,30.07911126,5.537788251,10.65477192,10.63793974,7.944790439,7.725972059,0.45,1.18,45.3,1.55,10.0,0.82,51.8,0.51,32.2,1.39,51.56,0.82,23.7,,,1.1,50.97,372.0,1.1,6.16,23.0,11.6824849,24.72821398,6.678170837000001,20.77653149,9.421915444,7.696289905,6.833477135,12.18291631,0.49,1.65,0.3,3.66
2018-09-21 09:00:00,,,,,,,,,,,,,6.9,48.38,1.54,400.0,,,,,240.0,1000.0,7.3,51.17666666666668,0.5933333333333333,16.77,29.8,0.26666666666666666,1.6900000000000002,26.250960173333336,,,,,,,,,,,,,,45.3,1.46,10.3,0.84,,,,,52.144999999999996,0.61,24.7,74.30521697,18.77133106,1.37,49.65,,1.38,4.85,19.94,9.855951478,28.08188021,9.234268385,13.328279,8.658074298999999,8.840030326,11.61485974,10.38665656,0.5,1.87,0.3,3.66
2018-09-21 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,51.35666666666666,0.5766666666666667,16.97666666666667,30.323333333333334,0.26,1.6666666666666667,26.228073596666665,49.35,0.8,4.57,22.6,8.895009721000001,22.63447829,9.170447181,30.94620868,7.388204796,6.221646144,8.457550227,0.69,4.35,45.0,1.04,10.0,0.83,,,,,52.07,0.58,24.6,,,1.29,51.12,,0.95,5.11,22.0,8.101983002999999,22.58734655,4.9858356939999995,35.16525024,6.5155807370000005,6.836638337999999,7.667610954,8.139754485,0.47,1.36,0.3,3.66
2018-09-21 15:00:00,,,,,,,,,,,,,7.4,,,,,,,,,,,51.50333333333333,0.5533333333333333,15.86,29.39333333333333,0.26,1.5933333333333335,25.626586703333334,,,,,,,,,,,,,,45.35,0.88,10.4,0.81,,,,,51.955,0.435,23.835,68.65332120000001,23.97634213,1.33,50.07,,0.49,4.93,21.5,8.248730964,28.97631134,9.750423012,18.67597293,8.544839255,8.20642978,9.34856176,8.248730964,0.61,2.73,0.3,3.66
2018-09-21 18:00:00,,,,,,,,,51.85,0.43,31.6,1.51,,,,520.0,,,,,,1020.0,,51.843333333333334,0.51,16.51,29.333333333333332,0.26,1.4833333333333334,22.49333333333333,51.15,0.57,5.31,22.3,12.32335511,26.89560857,13.00714177,13.63014739,9.90730892,6.959428657999999,10.2871904,0.5,1.83,45.03,1.3,9.7,0.87,51.65,0.59,30.7,1.22,51.55,0.42,22.6,,,1.14,49.17,337.0,0.8,4.21,21.2,9.557984016,25.28135704,17.06083836,12.46126244,6.622084489,10.68341217,10.66710161,7.6659598760000005,0.67,4.41,0.3,3.66
2018-09-21 21:00:00,,,,,,,,,,,,,7.9,,,,,,,,,,,51.77333333333333,0.6333333333333333,16.096666666666668,29.233333333333334,0.26666666666666666,1.6933333333333334,24.31,,,,,,,,,,,,,,44.79,1.41,9.5,0.9,,,,,51.535,0.615,23.3,75.4336426,16.65994353,1.3399999999999999,50.32,,1.39,6.92,22.0,19.27319922,28.228423100000004,3.6,2.985074627,16.70992862,10.17196626,8.711875406,10.33419857,0.57,1.81,0.3,3.66
2018-09-22 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,51.663333333333334,0.7433333333333333,16.48,29.366666666666664,0.28,1.6866666666666665,27.163650793333332,48.34,0.78,6.73,22.1,15.825868300000002,33.899104200000004,7.04070407,8.973754518,10.62391953,7.653622505,6.647807638,0.54,2.46,45.31,1.19,9.59,0.86,,,,,48.94,0.65,23.3,,,1.44,47.74,,0.94,5.21,21.3,10.83320546,26.43854534,6.12244898,10.46493785,10.21942612,11.15543962,12.38299831,12.38299831,0.58,2.09,0.3,3.66
2018-09-22 03:00:00,,,,,,,,,,,,,8.4,,,,,,,,,,,51.64666666666667,0.7333333333333334,16.293333333333333,29.599999999999998,0.2833333333333334,1.7633333333333334,27.142772586666666,,,,,,,,,,,,,,44.98,1.57,9.6,0.84,,,,,49.03,0.545,22.6,73.4,18.2,1.375,48.67,,0.83,5.72,22.4,11.03253182,27.43988685,11.62187647,13.83781235,9.889203206,7.979726544,7.920792079,10.27817067,0.48,1.96,0.3,3.67
2018-09-22 06:00:00,,,,,,,,,52.12,0.57,32.8,1.35,,,,,,,,,,,,50.82,0.8266666666666667,16.406666666666666,29.633333333333336,0.26333333333333336,1.7166666666666668,24.133252033333335,,,,,,,,,,,,,,45.26,1.5,11.2,0.9,52.49,0.58,33.2,1.26,48.77,0.89,22.7,,,1.31,51.7,284.0,1.17,6.34,23.5,15.05286589,25.98775737,5.940456316000001,15.19198664,12.32609905,9.668892599,6.761268781,9.070673344,0.46,1.19,0.3,3.67
